"x_velocity","arc_length","Points:0","Points:1","Points:2"
4.7291,0.4389,0.39437,0,0.1139
4.8217,0.43972,0.39437,0,0.11473
4.9188,0.44055,0.39437,0,0.11555
5.022,0.44137,0.39437,0,0.11637
5.1252,0.4422,0.39437,0,0.1172
5.2284,0.44302,0.39437,0,0.11802
5.3316,0.44385,0.39437,0,0.11885
5.4348,0.44467,0.39437,0,0.11968
5.5379,0.4455,0.39437,0,0.1205
5.6411,0.44633,0.39437,0,0.12133
5.7443,0.44715,0.39437,0,0.12215
5.8475,0.44797,0.39437,0,0.12297
5.9507,0.4488,0.39437,0,0.1238
6.0538,0.44962,0.39437,0,0.12462
6.157,0.45045,0.39437,0,0.12545
6.2602,0.45127,0.39437,0,0.12628
6.3634,0.4521,0.39437,0,0.1271
6.4666,0.45292,0.39437,0,0.12792
6.5697,0.45375,0.39437,0,0.12875
6.6729,0.45458,0.39437,0,0.12957
6.7761,0.4554,0.39437,0,0.1304
6.8793,0.45622,0.39437,0,0.13123
6.9825,0.45705,0.39437,0,0.13205
7.0857,0.45787,0.39437,0,0.13287
7.1888,0.4587,0.39437,0,0.1337
7.2923,0.45952,0.39437,0,0.13453
7.3972,0.46035,0.39437,0,0.13535
7.5022,0.46117,0.39437,0,0.13618
7.6071,0.462,0.39437,0,0.137
7.712,0.46283,0.39437,0,0.13782
7.817,0.46365,0.39437,0,0.13865
7.9219,0.46447,0.39437,0,0.13948
8.0269,0.4653,0.39437,0,0.1403
8.1318,0.46612,0.39437,0,0.14112
8.2367,0.46695,0.39437,0,0.14195
8.3417,0.46777,0.39437,0,0.14277
8.4466,0.4686,0.39437,0,0.1436
8.5516,0.46942,0.39437,0,0.14443
8.6565,0.47025,0.39437,0,0.14525
8.7614,0.47107,0.39437,0,0.14607
8.8664,0.4719,0.39437,0,0.1469
8.9713,0.47272,0.39437,0,0.14773
9.0762,0.47355,0.39437,0,0.14855
9.1812,0.47438,0.39437,0,0.14938
9.2861,0.4752,0.39437,0,0.1502
9.3911,0.47602,0.39437,0,0.15102
9.496,0.47685,0.39437,0,0.15185
9.6009,0.47767,0.39437,0,0.15268
9.7059,0.4785,0.39437,0,0.1535
9.8054,0.47932,0.39437,0,0.15432
9.9042,0.48015,0.39437,0,0.15515
10.003,0.48097,0.39437,0,0.15597
10.102,0.4818,0.39437,0,0.1568
10.201,0.48263,0.39437,0,0.15763
10.299,0.48345,0.39437,0,0.15845
10.398,0.48427,0.39437,0,0.15927
10.497,0.4851,0.39437,0,0.1601
10.596,0.48592,0.39437,0,0.16093
10.695,0.48675,0.39437,0,0.16175
10.793,0.48757,0.39437,0,0.16258
10.892,0.4884,0.39437,0,0.1634
10.991,0.48922,0.39437,0,0.16422
11.09,0.49005,0.39437,0,0.16505
11.189,0.49088,0.39437,0,0.16588
11.288,0.4917,0.39437,0,0.1667
11.386,0.49252,0.39437,0,0.16752
11.485,0.49335,0.39437,0,0.16835
11.584,0.49417,0.39437,0,0.16917
11.683,0.495,0.39437,0,0.17
11.782,0.49582,0.39437,0,0.17083
11.88,0.49665,0.39437,0,0.17165
11.979,0.49747,0.39437,0,0.17247
12.072,0.4983,0.39437,0,0.1733
12.162,0.49913,0.39437,0,0.17413
12.252,0.49995,0.39437,0,0.17495
12.341,0.50077,0.39437,0,0.17578
12.431,0.5016,0.39437,0,0.1766
12.52,0.50242,0.39437,0,0.17742
12.61,0.50325,0.39437,0,0.17825
12.7,0.50407,0.39437,0,0.17908
12.789,0.5049,0.39437,0,0.1799
12.879,0.50572,0.39437,0,0.18072
12.968,0.50655,0.39437,0,0.18155
13.058,0.50738,0.39437,0,0.18237
13.148,0.5082,0.39437,0,0.1832
13.237,0.50902,0.39437,0,0.18403
13.327,0.50985,0.39437,0,0.18485
13.416,0.51067,0.39437,0,0.18567
13.506,0.5115,0.39437,0,0.1865
13.595,0.51232,0.39437,0,0.18733
13.685,0.51315,0.39437,0,0.18815
13.775,0.51398,0.39437,0,0.18898
13.864,0.5148,0.39437,0,0.1898
13.954,0.51562,0.39437,0,0.19062
14.043,0.51645,0.39437,0,0.19145
14.13,0.51727,0.39437,0,0.19228
14.212,0.5181,0.39437,0,0.1931
14.293,0.51892,0.39437,0,0.19392
14.374,0.51975,0.39437,0,0.19475
14.455,0.52057,0.39437,0,0.19557
14.537,0.5214,0.39437,0,0.1964
14.618,0.52223,0.39437,0,0.19723
14.699,0.52305,0.39437,0,0.19805
14.78,0.52387,0.39437,0,0.19887
14.862,0.5247,0.39437,0,0.1997
14.943,0.52552,0.39437,0,0.20053
15.024,0.52635,0.39437,0,0.20135
15.105,0.52718,0.39437,0,0.20218
15.187,0.528,0.39437,0,0.203
15.268,0.52882,0.39437,0,0.20382
