"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_Lift","helicity","laminar_kinetic_energy","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
0.55,7,1.2345e+07,1,6552,1.225,20.179,0.40222,0.1311,-1209.7,0.53929,266.2,2.4669e+05,2.4669e+05,0,14421,183.23,4674.4,2.8654,11.861,86.408,2.7331,-0.10098,4.798,5.5431,1.7894e-05,0.00029355,14448,0,2.7331,0,-0.10098,4.798,1,-0.27611,0,0.15305
0.57711,7,1.2345e+07,1,6552,1.225,18.175,0.40222,0.1311,-1258.6,0.53929,279.32,1.9596e+05,1.9596e+05,0,14494,189.26,4570.6,2.8409,11.652,85.083,2.5065,-0.10374,4.5747,5.2402,1.7894e-05,0.00028752,14519,0,2.5065,0,-0.10374,4.5747,1,-0.27874,0,0.14821
0.60348,7,1.2344e+07,1,6552,1.225,17.305,0.40222,0.1311,-1240.8,0.49545,292.08,1.755e+05,1.755e+05,0,13845,196.21,4230,2.7881,11.248,86.035,2.3677,-0.10667,4.4945,5.1061,1.7894e-05,0.00029065,13868,0,2.3677,0,-0.10667,4.4945,1,-0.28128,0,0.14332
0.62939,7,1.2342e+07,1,6552,1.225,15.008,0.40222,0.1311,-1304.3,0.51152,304.63,1.2331e+05,1.2331e+05,0,14149,201.59,4212.7,2.7738,11.112,83.813,2.121,-0.10845,4.1917,4.7273,1.7894e-05,0.00028115,14169,0,2.121,0,-0.10845,4.1917,1,-0.28374,0,0.13839
0.65476,7,1.2339e+07,1,6552,1.225,12.389,0.40222,0.1311,-1396.4,0.54755,316.9,44796,44796,0,14781,206.49,4294.8,2.7731,11.068,80.517,1.8468,-0.10958,3.802,4.2618,1.7894e-05,0.00026715,14797,0,1.8468,0,-0.10958,3.802,1,-0.28611,0,0.13342
0.67914,7,1.2335e+07,1,6552,1.225,11.905,0.40222,0.1311,-1338.6,0.48936,328.7,74651,74651,0,13809,213.24,3889.6,2.71,10.605,82.2,1.7467,-0.11232,3.7493,4.1799,1.7894e-05,0.00027367,13825,0,1.7467,0,-0.11232,3.7493,1,-0.2884,0,0.1284
0.7032,7,1.2331e+07,1,6552,1.225,10.236,0.40222,0.1311,-1377.5,0.48849,340.35,9260.5,9260.5,0,13803,218.7,3784.2,2.6849,10.401,80.756,1.5508,-0.11397,3.4723,3.8656,1.7894e-05,0.00026731,13816,0,1.5508,0,-0.11397,3.4723,1,-0.29059,0,0.12335
0.72698,7,1.2327e+07,1,6552,1.225,7.614,0.40222,0.1311,-1525.6,0.54353,351.86,-2.0024e+05,-2.0024e+05,0,14768,223.13,3955.3,2.699,10.452,76.148,1.2699,-0.11436,2.9627,3.3282,1.7894e-05,0.00024749,14772,0,1.2699,0,-0.11436,2.9627,1,-0.2927,0,0.11826
0.749,7,1.2326e+07,1,6552,1.225,7.4652,0.40222,0.1311,-1476,0.47758,362.52,-1.4886e+05,-1.4886e+05,0,13751,229.51,3534.5,2.6253,9.9337,78.084,1.204,-0.12027,2.9263,3.2999,1.7894e-05,0.00025551,13757,0,1.204,0,-0.12027,2.9263,1,-0.29472,0,0.11313
0.77058,7,1.2325e+07,1,6552,1.225,6.1169,0.40222,0.1311,-1669.4,0.48997,372.96,-1.8544e+05,-1.8544e+05,0,13989,234.55,3483.8,2.6083,9.788,76.667,1.0214,-0.12535,2.585,2.9856,1.7894e-05,0.00024852,13992,0,1.0214,0,-0.12535,2.585,1,-0.29665,0,0.10797
0.79177,7,1.2322e+07,1,6552,1.225,4.4914,0.40222,0.1311,-2040.1,0.53804,383.22,-3.3731e+05,-3.3731e+05,0,14897,239.21,3593.4,2.6155,9.7985,73.773,0.79783,-0.12646,2.1003,2.5655,1.7894e-05,0.0002343,14894,0,0.79783,0,-0.12646,2.1003,1,-0.29849,0,0.10278
0.81215,7,1.2319e+07,1,6552,1.225,3.7183,0.40222,0.1311,-2142.1,0.52851,393.08,-5.011e+05,-5.011e+05,0,14977,244.48,3456.1,2.5795,9.5313,72.695,0.66683,-0.12439,1.8187,2.3303,1.7894e-05,0.0002288,14968,0,0.66683,0,-0.12439,1.8187,1,-0.30024,0,0.097554
0.83145,7,1.2324e+07,1,6552,1.225,2.6175,0.40222,0.1311,-2270.3,0.5653,402.42,-6.749e+05,-6.749e+05,0,16133,249.1,3539.2,2.5772,9.4712,68.731,0.48157,-0.12602,1.3313,1.9726,1.7894e-05,0.00021006,16116,0,0.48157,0,-0.12602,1.3313,1,-0.3019,0,0.092299
0.84951,7,1.2324e+07,1,6552,1.225,1.9667,0.40222,0.1311,-2223.7,0.55901,411.16,-6.419e+05,-6.419e+05,0,16029,253.8,3408.3,2.549,9.2504,66.915,0.36419,-0.13005,1.0056,1.7005,1.7894e-05,0.00020177,16012,0,0.36419,0,-0.13005,1.0056,1,-0.30346,0,0.087016
0.86696,7,1.2315e+07,1,6552,1.225,1.5283,0.40222,0.1311,-2111.2,0.54709,419.61,-5.9172e+05,-5.9172e+05,0,15626,258.54,3235.1,2.5165,9.0096,66.312,0.26732,-0.12824,0.71536,1.4407,1.7894e-05,0.0001986,15609,0,0.26732,0,-0.12824,0.71536,1,-0.30493,0,0.081707
0.88349,7,1.2307e+07,1,6552,1.225,1.4085,0.40222,0.1311,-1991.1,0.51686,427.61,-6.0661e+05,-6.0661e+05,0,15063,263.32,2999.5,2.4666,8.67,66.688,0.20374,-0.12609,0.5007,1.2846,1.7894e-05,0.00020008,15044,0,0.20374,0,-0.12609,0.5007,1,-0.30631,0,0.076372
0.8993,7,1.2304e+07,1,6552,1.225,1.2006,0.40222,0.1311,-1970,0.52612,435.26,-7.1756e+05,-7.1756e+05,0,15353,267.8,2932.3,2.4466,8.5089,64.886,0.103,-0.12289,0.10469,1.0757,1.7894e-05,0.00019077,15328,0,0.103,0,-0.12289,0.10469,1,-0.3076,0,0.071015
0.9142,7,1.2305e+07,1,6552,1.225,1.1558,0.40222,0.1311,-1989.6,0.55319,442.47,-8.5908e+05,-8.5908e+05,0,15982,272.17,2932.9,2.4424,8.4409,62.337,-0.0045568,-0.11956,-0.38018,0.93222,1.7894e-05,0.0001771,15951,0,-0.0045568,0,-0.11956,-0.38018,1,-0.30879,0,0.065636
0.92773,7,1.2303e+07,1,6552,1.225,1.3074,0.40222,0.1311,-1808.4,0.49785,449.02,-8.056e+05,-8.056e+05,0,14763,276.33,2616.6,2.3746,8.0141,64.08,-0.01475,-0.11868,-0.49797,1.065,1.7894e-05,0.00018593,14732,0,-0.01475,0,-0.11868,-0.49797,1,-0.30989,0,0.060236
0.94043,7,1.2301e+07,1,6552,1.225,1.499,0.40222,0.1311,-1775,0.48741,455.17,-8.2228e+05,-8.2228e+05,0,14470,280.29,2474,2.341,7.7831,63.404,-0.05904,-0.11817,-0.80935,1.1973,1.7894e-05,0.00018215,14436,0,-0.05904,0,-0.11817,-0.80935,1,-0.31089,0,0.054819
0.95233,7,1.23e+07,1,6552,1.225,1.9754,0.40222,0.1311,-1894.6,0.52363,460.93,-9.197e+05,-9.197e+05,0,15149,284.29,2493.3,2.3443,7.7532,60.179,-0.12848,-0.11805,-1.3277,1.471,1.7894e-05,0.00016406,15109,0,-0.12848,0,-0.11805,-1.3277,1,-0.3118,0,0.049385
0.96303,7,1.2291e+07,1,6552,1.225,2.2798,0.40222,0.1311,-1805,0.47431,466.11,-8.8421e+05,-8.8421e+05,0,13970,287.77,2210.8,2.274,7.3273,62.127,-0.11151,-0.1219,-1.4296,1.6257,1.7894e-05,0.00017446,13929,0,-0.11151,0,-0.1219,-1.4296,1,-0.31262,0,0.043936
0.97285,7,1.2291e+07,1,6552,1.225,2.8609,0.40222,0.1311,-1896.7,0.46528,470.86,-9.3028e+05,-9.3028e+05,0,13711,291.26,2075.2,2.236,7.0787,61.698,-0.11997,-0.12855,-1.7266,1.8656,1.7894e-05,0.00017163,13666,0,-0.11997,0,-0.12855,-1.7266,1,-0.31334,0,0.038473
0.9819,7,1.2299e+07,1,6552,1.225,4.0571,0.40222,0.1311,-2207.6,0.50707,475.24,-1.1247e+06,-1.1247e+06,0,14635,295.14,2104.8,2.2401,7.0506,58.357,-0.14936,-0.13671,-2.274,2.3482,1.7894e-05,0.0001523,14580,0,-0.14936,0,-0.13671,-2.274,1,-0.31396,0,0.032999
0.98966,7,1.23e+07,1,6552,1.225,4.3312,0.40222,0.1311,-2097.2,0.44766,478.99,-1.1463e+06,-1.1463e+06,0,13091,297.72,1827.5,2.1656,6.6263,60.658,-0.10925,-0.14597,-2.3485,2.4284,1.7894e-05,0.00016459,13031,0,-0.10925,0,-0.14597,-2.3485,1,-0.31449,0,0.027514
0.99669,7,1.2302e+07,1,6552,1.225,5.1106,0.40222,0.1311,-2097.7,0.43025,482.4,-1.2846e+06,-1.2846e+06,0,12560,300.58,1690,2.1253,6.3819,60.434,-0.083654,-0.15044,-2.6276,2.6968,1.7894e-05,0.00016266,12489,0,-0.083654,0,-0.15044,-2.6276,1,-0.31492,0,0.022021
1.0031,7,1.2303e+07,1,6552,1.225,6.6894,0.40222,0.1311,-2267.4,0.45949,485.48,-1.6508e+06,-1.6508e+06,0,13103,304.04,1687.7,2.1254,6.3371,57.374,-0.061261,-0.15022,-3.138,3.192,1.7894e-05,0.00014447,13006,0,-0.061261,0,-0.15022,-3.138,1,-0.31526,0,0.016522
1.0077,7,1.2304e+07,1,6552,1.225,7.328,0.40222,0.1311,-2162.7,0.40675,487.73,-1.6645e+06,-1.6645e+06,0,12046,306.06,1472.8,2.0514,5.9416,59.59,-0.0092477,-0.15788,-3.2382,3.3001,1.7894e-05,0.00015683,11949,0,-0.0092477,0,-0.15788,-3.2382,1,-0.3155,0,0.011017
1.0118,7,1.279e+07,1,6552,1.225,9.0687,0.40222,0.1311,-2311.3,0.41429,489.72,-1.8571e+06,-1.8571e+06,0,12378,309.02,1419.3,2.0271,5.787,58.284,0.038502,-0.16267,-3.6338,3.6934,1.7894e-05,0.0001491,12273,0,0.038502,0,-0.16267,-3.6338,1,-0.31564,0,0.0055096
1.0152,7,1.3904e+07,1,6552,1.225,11.698,0.40222,0.1311,-2629.3,0.45154,491.35,-2.073e+06,-2.073e+06,0,13526,312.65,1433.8,2.0251,5.7324,55.289,0.097295,-0.16498,-4.1791,4.2325,1.7894e-05,0.00013198,13416,0,0.097295,0,-0.16498,-4.1791,1,-0.31569,0,3.8661e-17
