"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_Lift","helicity","laminar_kinetic_energy","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
0.47933,7,1.3952e+07,1,6552,1.225,270.29,0.38162,0.10885,-38822,0.0098396,232,-8.418e+07,-8.418e+07,0.5579,23340,412.38,0.7236,0.14145,0.021567,0.76772,21.282,-0.023871,-4.4643,21.751,1.7894e-05,6.9699e-09,19388,0.34172,21.282,1.7105,-0.023871,-4.4643,1,-0.065615,0,-0.30869
0.49935,7,1.4022e+07,1,6552,1.225,262.95,0.38162,0.10885,-16699,0.011935,241.69,-3.3117e+07,-3.3117e+07,0.58331,21999,410.98,0.73074,0.14964,0.022719,0.92604,21.347,-0.014116,-4.1012,21.742,1.7894e-05,1.0032e-08,20357,0.35728,21.347,2.1346,-0.014116,-4.1012,1,-0.060217,0,-0.30979
0.5271,7,1.4198e+07,1,6552,1.225,239.33,0.38162,0.10885,-22982,0.016224,255.12,-6.5979e+06,-6.5979e+06,0.67316,22539,395.59,0.80542,0.17021,0.027376,1.4323,21.502,-0.0080578,-3.7837,21.834,1.7894e-05,1.8833e-08,22243,0.41231,21.502,3.6665,-0.0080578,-3.7837,1,-0.054802,0,-0.3108
0.5636,7,1.4364e+07,1,6552,1.225,210.06,0.38162,0.10885,-17982,0.018313,272.78,-4.168e+06,-4.168e+06,1.0477,27111,377.14,0.73956,0.17172,0.025928,1.5221,21.588,-0.0049909,-3.4089,21.857,1.7894e-05,2.0791e-08,26952,0.64172,21.588,4.9641,-0.0049909,-3.4089,1,-0.049369,0,-0.3117
0.61528,7,1.4484e+07,1,6552,1.225,206.18,0.38162,0.10885,-6449.3,0.019577,297.8,-6.4283e+06,-6.4283e+06,1.1962,33084,388.58,0.63607,0.16889,0.023213,1.3538,21.737,-0.00069196,-3.0528,21.951,1.7894e-05,1.5803e-08,32889,0.73269,21.737,4.994,-0.00069196,-3.0528,1,-0.043922,0,-0.31252
0.6886,7,1.3923e+07,1,6552,1.225,193.47,0.38162,0.10885,-487.7,0.020237,333.28,-9.9442e+06,-9.9442e+06,1.3846,39454,397.61,0.50166,0.16257,0.019437,1.2863,21.715,-0.00057802,-2.6606,21.879,1.7894e-05,1.3056e-08,39211,0.84807,21.715,5.2323,-0.00057802,-2.6606,1,-0.038461,0,-0.31324
0.78639,7,1.2914e+07,1,6552,1.225,177.96,0.38162,0.10885,29115,0.021108,380.61,-1.1899e+08,-1.1899e+08,1.8298,55842,411.08,0.38885,0.15537,0.015159,1.1604,21.732,0.0040522,-2.2745,21.855,1.7894e-05,8.143e-09,53725,1.1208,21.732,5.5424,0.0040522,-2.2745,1,-0.032988,0,-0.31386
0.94605,7,1.3461e+07,1,6552,1.225,93.471,0.38162,0.10885,40197,0.014493,457.89,4.914e+07,4.914e+07,3.7831,76002,373.93,0.16934,0.11889,0.0076359,1.0342,21.912,0,-1.9132,21.996,1.7894e-05,2.8083e-09,76286,2.3172,21.912,9.6677,0,-1.9132,1,-0.027505,0,-0.31439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022014,0,-0.31482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016517,0,-0.31516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011014,0,-0.3154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055078,0,-0.31554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9324e-17,0,-0.31559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055078,0,-0.31554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011014,0,-0.3154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016517,0,-0.31516
-1.1301,7,19205,1,6552,1.225,41.014,0.38162,0.10885,-57553,1.9666,-546.98,-7.3129e+08,-7.3129e+08,9.1413,1.5038e+05,-294.01,25749,3.5456,18.398,19.393,21.942,0,1.5353,21.996,1.7894e-05,1.605e-05,1.4569e+05,5.5991,21.942,9.1558,0,1.5353,1,0.022014,0,-0.31482
-0.68355,7,20113,1,6552,1.225,51.992,0.38162,0.10885,-2.1234e+05,2.2641,-330.84,-1.4596e+08,-1.4596e+08,7.271,1.2781e+05,-150.65,14162,3.2218,13.376,19.428,21.81,-0.0087865,1.9136,21.899,1.7894e-05,1.2797e-05,1.2673e+05,4.4535,21.81,9.178,-0.0087865,1.9136,1,0.027505,0,-0.31439
-0.51092,7,20787,1,6552,1.225,70.47,0.38162,0.10885,-1.0738e+05,2.0682,-247.29,-4.4745e+06,-4.4745e+06,5.2489,91231,-80.993,11924,3.0944,12.309,22.163,21.721,-0.008617,2.2888,21.843,1.7894e-05,1.9465e-05,91172,3.215,21.721,9.32,-0.008617,2.2888,1,0.032988,0,-0.31386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461,0,-0.31324
-0.43129,7,21150,1,6552,1.225,97.583,0.38162,0.10885,-62799,1.5989,-208.74,2.9956e+06,2.9956e+06,3.9255,75845,-30.273,7859.4,2.8064,10.24,21.986,21.782,0,3.0613,21.996,1.7894e-05,1.7903e-05,75885,2.4043,21.782,8.9586,0,3.0613,1,0.043922,0,-0.31252
-0.40611,7,19832,1,6552,1.225,99.348,0.38162,0.10885,-67388,1.3844,-196.56,-1.3459e+06,-1.3459e+06,3.6688,66891,-21.043,6193.4,2.6006,8.8029,21.038,21.39,-0.01558,3.3866,21.657,1.7894e-05,1.8764e-05,66869,2.2471,21.39,8.495,-0.01558,3.3866,1,0.049369,0,-0.3117
-0.38534,7,19061,1,6552,1.225,114.2,0.38162,0.10885,-1.22e+05,0.99724,-186.51,-1.7481e+07,-1.7481e+07,4.0433,87446,-0.030087,3960.8,2.1064,5.7763,12.249,21.139,-0.033307,3.7329,21.468,1.7894e-05,7.2486e-06,87252,2.4765,21.139,6.1299,-0.033307,3.7329,1,0.054802,0,-0.3108
-0.36378,7,20423,1,6552,1.225,175.01,0.38162,0.10885,-1.6305e+05,0.65521,-176.07,-1.3054e+07,-1.3054e+07,2.7519,97487,67.168,1989.3,1.5721,3.1152,7.3253,21.012,-0.045007,4.0896,21.409,1.7894e-05,2.5364e-06,97353,1.6855,21.012,3.8872,-0.045007,4.0896,1,0.060217,0,-0.30979
-0.34522,7,20207,1,6552,1.225,167.13,0.38162,0.10885,-1.4543e+05,0.50692,-167.09,-1.1933e+07,-1.1933e+07,2.7793,92869,64.791,1366.6,1.403,2.5393,7.144,20.593,-0.064388,4.3835,21.057,1.7894e-05,2.6028e-06,92738,1.7023,20.593,3.8269,-0.064388,4.3835,1,0.065615,0,-0.30869
-0.33161,7,19716,1,6552,1.225,163.41,0.38162,0.10885,-1.0325e+05,0.48781,-160.5,-1.141e+07,-1.141e+07,2.7547,94483,65.099,1256.2,1.4104,2.6224,7.5527,20.267,-0.053897,4.69,20.805,1.7894e-05,2.751e-06,94362,1.6873,20.267,3.7644,-0.053897,4.69,1,0.070992,0,-0.3075
-0.32485,7,18536,1,6552,1.225,162.62,0.38162,0.10885,-52158,0.49267,-157.23,-6.5875e+06,-6.5875e+06,2.8106,96485,66.317,1209.5,1.4203,2.6546,7.522,20.241,-0.022598,5.0562,20.864,1.7894e-05,2.5033e-06,96417,1.7215,20.241,3.8237,-0.022598,5.0562,1,0.076348,0,-0.30622
-0.32379,7,18387,1,6552,1.225,154.14,0.38162,0.10885,-14241,0.58119,-156.71,-4.3032e+06,-4.3032e+06,2.4565,92541,58.156,1319,1.5024,3.0274,9.509,19.055,-0.010264,5.1076,19.729,1.7894e-05,4.1645e-06,92492,1.5046,19.055,3.353,-0.010264,5.1076,1,0.081681,0,-0.30484
-0.32372,7,19086,1,6552,1.225,148.05,0.38162,0.10885,467.47,0.65163,-156.68,-7.2994e+06,-7.2994e+06,2.186,88257,52.087,1411.5,1.5687,3.3421,11.213,18.147,0.0039374,5.2035,18.88,1.7894e-05,5.59e-06,88176,1.3389,18.147,3.0093,0.0039374,5.2035,1,0.086988,0,-0.30336
-0.32287,7,19281,1,6552,1.225,145.96,0.38162,0.10885,359.82,0.67915,-156.27,-9.0793e+06,-9.0793e+06,2.1301,86702,50.244,1454.9,1.5986,3.484,11.857,17.835,0.0015172,5.4535,18.652,1.7894e-05,6.1099e-06,86602,1.3047,17.835,2.9412,0.0015172,5.4535,1,0.09227,0,-0.3018
-0.32146,7,19294,1,6552,1.225,148.93,0.38162,0.10885,-4115.8,0.66219,-155.58,-9.1211e+06,-9.1211e+06,2.1649,86794,53.631,1445.5,1.5881,3.4455,11.518,17.961,-0.0079838,5.8398,18.888,1.7894e-05,5.8381e-06,86694,1.326,17.961,3.008,-0.0079838,5.8398,1,0.097523,0,-0.30014
-0.31978,7,20337,1,6552,1.225,149.68,0.38162,0.10885,-10731,0.65136,-154.78,-9.649e+06,-9.649e+06,2.2178,86776,54.876,1441,1.583,3.4295,11.408,17.987,-0.01823,6.1938,19.025,1.7894e-05,5.7828e-06,86669,1.3584,17.987,3.0837,-0.01823,6.1938,1,0.10275,0,-0.2984
-0.31806,7,21083,1,6552,1.225,145.12,0.38162,0.10885,-15350,0.68926,-153.94,-9.3816e+06,-9.3816e+06,2.1467,84701,50.832,1511,1.6232,3.6221,12.437,17.496,-0.029273,6.3739,18.622,1.7894e-05,6.701e-06,84597,1.3148,17.496,2.9865,-0.029273,6.3739,1,0.10794,0,-0.29656
-0.3164,7,21646,1,6552,1.225,122.74,0.38162,0.10885,-16921,0.89114,-153.14,-7.3141e+06,-7.3141e+06,1.5625,75321,28.944,1858.4,1.8255,4.576,17.455,15.165,-0.059774,5.8355,16.251,1.7894e-05,1.1078e-05,75232,0.957,15.165,2.1768,-0.059774,5.8355,1,0.1131,0,-0.29463
-0.31494,7,22083,1,6552,1.225,103.98,0.38162,0.10885,-17338,1.0553,-152.43,-6.002e+06,-6.002e+06,1.0977,67251,10.613,2134.1,1.9922,5.3566,21.66,13.261,-0.090302,5.3799,14.313,1.7894e-05,1.4737e-05,67170,0.67232,13.261,1.5325,-0.090302,5.3799,1,0.11822,0,-0.29261
-0.31365,7,22284,1,6552,1.225,100.84,0.38162,0.10885,-18507,1.0749,-151.81,-5.824e+06,-5.824e+06,1.0505,65346,7.8603,2154,2.015,5.4575,22.383,12.922,-0.1022,5.5092,14.051,1.7894e-05,1.5349e-05,65264,0.64346,12.922,1.4705,-0.1022,5.5092,1,0.12331,0,-0.2905
-0.31243,7,22658,1,6552,1.225,90.472,0.38162,0.10885,-18398,1.1575,-151.21,-5.0924e+06,-5.0924e+06,0.83363,60541,-2.1467,2277.6,2.1028,5.8555,24.693,11.919,-0.12298,5.33,13.059,1.7894e-05,1.7291e-05,60464,0.5106,11.919,1.1705,-0.12298,5.33,1,0.12836,0,-0.28831
-0.31131,7,23695,1,6552,1.225,60.017,0.38162,0.10885,-15627,1.4217,-150.67,-3.2711e+06,-3.2711e+06,0.084852,47921,-32.271,2714.1,2.3786,7.1218,31.524,9.0019,-0.17676,4.2363,9.953,1.7894e-05,2.3039e-05,47854,0.051972,9.0019,0.11979,-0.17676,4.2363,1,0.13337,0,-0.28602
-0.3104,7,23944,1,6552,1.225,88.384,0.38162,0.10885,-20179,1.1734,-150.23,-4.7272e+06,-4.7272e+06,0.733,58214,-3.6349,2266.8,2.123,5.9364,25.441,11.483,-0.1441,5.6327,12.793,1.7894e-05,1.772e-05,58137,0.44896,11.483,1.0411,-0.1441,5.6327,1,0.13835,0,-0.28365
-0.30944,7,25399,1,6552,1.225,75.106,0.38162,0.10885,-20063,1.2861,-149.77,-4.4037e+06,-4.4037e+06,0.33992,52397,-16.627,2442.3,2.2433,6.4804,28.474,10.093,-0.18253,5.1763,11.347,1.7894e-05,2.0232e-05,52316,0.2082,10.093,0.48461,-0.18253,5.1763,1,0.14327,0,-0.28119
-0.30843,7,26367,1,6552,1.225,73.138,0.38162,0.10885,-21454,1.2957,-149.28,-4.3643e+06,-4.3643e+06,0.2669,51082,-18.297,2436.2,2.2565,6.5265,28.93,9.8017,-0.20414,5.2483,11.123,1.7894e-05,2.0525e-05,50999,0.16347,9.8017,0.38143,-0.20414,5.2483,1,0.14816,0,-0.27865
-0.30745,7,26756,1,6552,1.225,90.48,0.38162,0.10885,-26069,1.1392,-148.81,-5.3107e+06,-5.3107e+06,0.69328,57189,-0.66482,2147.9,2.0931,5.7724,25.13,11.26,-0.18663,6.2792,12.896,1.7894e-05,1.7236e-05,57103,0.42463,11.26,0.99285,-0.18663,6.2792,1,0.153,0,-0.27602
-0.30646,7,28103,1,6552,1.225,61.608,0.38162,0.10885,-23464,1.3964,-148.33,-3.562e+06,-3.562e+06,0,45950,-29.244,2576.6,2.3669,7.0143,31.819,8.6488,-0.27,5.039,10.015,1.7894e-05,2.286e-05,45873,0,8.6488,0,-0.27,5.039,1,0.15779,0,-0.27331
-0.30547,7,28992,1,6552,1.225,61.268,0.38162,0.10885,-25182,1.3862,-147.85,-3.5401e+06,-3.5401e+06,0,44681,-29.29,2541.6,2.3652,7.0091,32.802,8.5196,-0.29962,5.1599,9.9668,1.7894e-05,2.5408e-05,44603,0,8.5196,0,-0.29962,5.1599,1,0.16254,0,-0.27051
-0.30446,7,29290,1,6552,1.225,84.056,0.38162,0.10885,-32283,1.2218,-147.36,-4.8156e+06,-4.8156e+06,0.43447,52587,-6.2007,2293.1,2.1897,6.2232,27.482,10.273,-0.27126,6.4549,12.138,1.7894e-05,1.9131e-05,52499,0.26612,10.273,0.63701,-0.27126,6.4549,1,0.16724,0,-0.26764
-0.30352,7,30040,1,6552,1.225,87.203,0.38162,0.10885,-35726,1.1804,-146.9,-5.0795e+06,-5.0795e+06,0.50302,53410,-2.7748,2205.4,2.1488,6.0248,26.638,10.415,-0.28768,6.7955,12.443,1.7894e-05,1.8418e-05,53318,0.3081,10.415,0.73514,-0.28768,6.7955,1,0.17188,0,-0.26468
-0.3025,7,31467,1,6552,1.225,74.277,0.38162,0.10885,-35605,1.2862,-146.41,-4.3426e+06,-4.3426e+06,0.19886,48532,-15.399,2369.2,2.2638,6.5314,29.473,9.2402,-0.35606,6.2748,11.178,1.7894e-05,2.0682e-05,48445,0.1218,9.2402,0.29132,-0.35606,6.2748,1,0.17648,0,-0.26164
-0.3016,7,32332,1,6552,1.225,101.74,0.38162,0.10885,-45706,1.0625,-145.97,-5.7538e+06,-5.7538e+06,0.7864,57614,12.336,1993.4,2.0251,5.4696,23.791,11.273,-0.29462,7.9364,13.794,1.7894e-05,1.5899e-05,57520,0.48167,11.273,1.1629,-0.29462,7.9364,1,0.18101,0,-0.25852
-0.30063,7,34684,1,6552,1.225,72.294,0.38162,0.10885,-40660,1.3073,-145.5,-4.0257e+06,-4.0257e+06,0.11228,47313,-16.828,2390.7,2.2898,6.6426,30.165,8.8206,-0.42915,6.4606,10.945,1.7894e-05,2.1074e-05,47229,0.068774,8.8206,0.16609,-0.42915,6.4606,1,0.1855,0,-0.25532
-0.29983,7,36066,1,6552,1.225,79.942,0.38162,0.10885,-45419,1.2366,-145.12,-4.3901e+06,-4.3901e+06,0.26797,49664,-8.9428,2263,2.2163,6.3091,28.488,9.2794,-0.42982,7.0401,11.659,1.7894e-05,1.9671e-05,49578,0.16413,9.2794,0.3962,-0.42982,7.0401,1,0.18993,0,-0.25204
-0.29901,7,37224,1,6552,1.225,74.273,0.38162,0.10885,-45545,1.2818,-144.72,-4.0518e+06,-4.0518e+06,0.14883,47405,-14.368,2333.1,2.2683,6.5365,29.77,8.7444,-0.47701,6.8765,11.137,1.7894e-05,2.0693e-05,47321,0.09116,8.7444,0.22033,-0.47701,6.8765,1,0.1943,0,-0.24869
-0.29819,7,38530,1,6552,1.225,66.677,0.38162,0.10885,-43963,1.3316,-144.32,-3.6803e+06,-3.6803e+06,0,44417,-21.721,2395.8,2.3262,6.7862,31.646,8.0637,-0.52838,6.5774,10.421,1.7894e-05,2.2919e-05,44335,0,8.0637,0,-0.52838,6.5774,1,0.19861,0,-0.24526
-0.2975,7,39026,1,6552,1.225,92.088,0.38162,0.10885,-54700,1.1238,-143.99,-5.1273e+06,-5.1273e+06,0.55445,53507,3.8929,2046.4,2.0963,5.7671,25.779,9.8191,-0.42905,8.2818,12.857,1.7894e-05,1.729e-05,53415,0.3396,9.8191,0.81914,-0.42905,8.2818,1,0.20286,0,-0.24176
-0.29662,7,41826,1,6552,1.225,67.828,0.38162,0.10885,-45480,1.3401,-143.56,-3.7296e+06,-3.7296e+06,0.0085355,45231,-20.104,2405.7,2.33,6.8099,31.214,7.9099,-0.54114,6.9265,10.529,1.7894e-05,2.1585e-05,45149,0.005228,7.9099,0.012649,-0.54114,6.9265,1,0.20705,0,-0.23818
-0.29588,7,44053,1,6552,1.225,69.587,0.38162,0.10885,-45583,1.3385,-143.21,-3.829e+06,-3.829e+06,0.046454,45972,-18.128,2412.8,2.3265,6.8131,31.009,7.9139,-0.52987,7.1743,10.697,1.7894e-05,2.1392e-05,45889,0.028453,7.9139,0.06895,-0.52987,7.1743,1,0.21117,0,-0.23453
-0.29532,7,45517,1,6552,1.225,100.47,0.38162,0.10885,-56416,1.0844,-142.93,-5.6997e+06,-5.6997e+06,0.72758,56509,12.926,2010,2.0543,5.6206,24.425,9.9479,-0.38509,9.3126,13.637,1.7894e-05,1.6125e-05,56414,0.44564,9.9479,1.08,-0.38509,9.3126,1,0.21523,0,-0.23081
-0.29456,7,48877,1,6552,1.225,70.96,0.38162,0.10885,-43535,1.3505,-142.57,-3.7203e+06,-3.7203e+06,0.096398,46987,-16.363,2474.1,2.3385,6.9185,30.949,7.7669,-0.49734,7.5475,10.844,1.7894e-05,2.1445e-05,46909,0.059044,7.7669,0.14252,-0.49734,7.5475,1,0.21923,0,-0.22702
-0.29414,7,51318,1,6552,1.225,75.322,0.38162,0.10885,-43734,1.3271,-142.36,-3.794e+06,-3.794e+06,0.21855,49114,-11.876,2466.7,2.3118,6.833,30.055,7.949,-0.45989,7.9914,11.284,1.7894e-05,2.0793e-05,49040,0.13386,7.949,0.32169,-0.45989,7.9914,1,0.22316,0,-0.22316
-0.29403,7,53469,1,6552,1.225,90.954,0.38162,0.10885,-48282,1.2067,-142.31,-4.6886e+06,-4.6886e+06,0.60262,55438,3.7877,2307.5,2.1851,6.2899,26.658,8.8851,-0.37677,9.2351,12.825,1.7894e-05,1.8088e-05,55360,0.3691,8.8851,0.88279,-0.37677,9.2351,1,0.22702,0,-0.21923
-0.29411,7,57218,1,6552,1.225,62.303,0.38162,0.10885,-36068,1.4955,-142.35,-3.0508e+06,-3.0508e+06,0,46651,-24.887,2852.9,2.4741,7.6955,33.258,6.8457,-0.46255,7.3721,10.072,1.7894e-05,2.3903e-05,46586,0,6.8457,0,-0.46255,7.3721,1,0.23081,0,-0.21523
-0.29473,7,60168,1,6552,1.225,60.638,0.38162,0.10885,-34109,1.5515,-142.65,-3.058e+06,-3.058e+06,2.7617e-05,47514,-26.734,3031.3,2.5195,7.9886,33.716,6.6254,-0.43943,7.3797,9.9286,1.7894e-05,2.4361e-05,47450,1.6915e-05,6.6254,3.9778e-05,-0.43943,7.3797,1,0.23453,0,-0.21117
-0.29597,7,62697,1,6552,1.225,74.571,0.38162,0.10885,-37476,1.4584,-143.25,-3.9739e+06,-3.9739e+06,0.37348,54181,-13.168,2970.9,2.421,7.5878,30.674,7.4307,-0.36104,8.5589,11.343,1.7894e-05,2.2067e-05,54113,0.22875,7.4307,0.53406,-0.36104,8.5589,1,0.23818,0,-0.20705
-0.29735,7,66679,1,6552,1.225,69.839,0.38162,0.10885,-32331,1.5447,-143.92,-4.1293e+06,-4.1293e+06,0.27331,54164,-18.31,3249.7,2.497,8.0409,31.867,6.955,-0.33525,8.293,10.831,1.7894e-05,2.3611e-05,54093,0.1674,6.955,0.38658,-0.33525,8.293,1,0.24176,0,-0.20286
-0.29927,7,70317,1,6552,1.225,72.066,0.38162,0.10885,-26949,1.5246,-144.85,-4.7897e+06,-4.7897e+06,0.4357,56852,-16.654,3315.2,2.4781,7.9871,30.938,7.0238,-0.26115,8.6806,11.172,1.7894e-05,2.3309e-05,56776,0.26687,7.0238,0.60516,-0.26115,8.6806,1,0.24526,0,-0.19861
-0.3022,7,75355,1,6552,1.225,47.469,0.38162,0.10885,-9717.3,1.7956,-146.27,-3.0188e+06,-3.0188e+06,0,48809,-42.119,3919.7,2.7126,9.2745,37.225,5.3731,-0.19639,6.8789,8.7334,1.7894e-05,3.146e-05,48748,0,5.3731,0,-0.19639,6.8789,1,0.24869,0,-0.1943
-0.30554,7,79639,1,6552,1.225,44.785,0.38162,0.10885,3118.3,1.8552,-147.88,-2.9652e+06,-2.9652e+06,0,49490,-45.791,4203.8,2.7601,9.6059,37.86,5.1016,-0.04635,6.7647,8.4757,1.7894e-05,3.289e-05,49431,0,5.1016,0,-0.04635,6.7647,1,0.25204,0,-0.18993
-0.30915,7,83914,1,6552,1.225,47.896,0.38162,0.10885,18325,1.8504,-149.63,-3.3839e+06,-3.3839e+06,0.010244,52443,-43.75,4413.8,2.7586,9.6644,36.403,5.108,0.13843,7.0235,8.6883,1.7894e-05,3.0618e-05,52380,0.0062743,5.108,0.013724,0.13843,7.0235,1,0.25532,0,-0.1855
-0.31274,7,89106,1,6552,1.225,41.424,0.38162,0.10885,36323,1.8669,-151.37,-4.929e+06,-4.929e+06,0,49944,-51.289,4572.3,2.7893,9.8776,38.375,4.6074,0.39167,6.5757,8.044,1.7894e-05,3.6311e-05,49846,0,4.6074,0,0.39167,6.5757,1,0.25852,0,-0.18101
-0.31598,7,95017,1,6552,1.225,33.669,0.38162,0.10885,50967,1.852,-152.93,-9.6461e+06,-9.6461e+06,0,45379,-60.002,4621.7,2.8094,10.048,42.539,3.9591,0.71318,5.896,7.1582,1.7894e-05,4.9629e-05,45183,0,3.9591,0,0.71318,5.896,1,0.26164,0,-0.17648
-0.31864,7,99116,1,6552,1.225,34.067,0.38162,0.10885,73654,1.9349,-154.22,-2.0441e+07,-2.0441e+07,0,49807,-60.392,5216.5,2.8758,10.529,39.79,3.8932,0.97945,6.1064,7.3206,1.7894e-05,4.0054e-05,49400,0,3.8932,0,0.97945,6.1064,1,0.26468,0,-0.17188
-0.31774,7,1.0526e+05,1,6552,1.225,28.406,0.38162,0.10885,74671,1.887,-153.79,-3.2533e+07,-3.2533e+07,0,46123,-65.79,5215.6,2.8797,10.616,43.51,3.3146,1.2098,5.4495,6.5373,1.7894e-05,5.3771e-05,45479,0,3.3146,0,1.2098,5.4495,1,0.26764,0,-0.16724
-0.31271,7,1.1096e+05,1,6552,1.225,24.828,0.38162,0.10885,69663,1.8975,-151.35,-5.0928e+07,-5.0928e+07,0,45744,-67.875,5503.5,2.919,10.95,45.004,2.9199,1.2382,5.0581,6.0317,1.7894e-05,5.9469e-05,44752,0,2.9199,0,1.2382,5.0581,1,0.27051,0,-0.16254
-0.30377,7,1.1551e+05,1,6552,1.225,24.068,0.38162,0.10885,62864,2.0123,-147.03,-8.7382e+07,-8.7382e+07,0,51056,-65.985,6336.9,3.0171,11.702,42.708,2.7794,1.0959,5.1607,6.0006,1.7894e-05,4.9675e-05,49395,0,2.7794,0,1.0959,5.1607,1,0.27331,0,-0.15779
-0.28715,7,1.2203e+05,1,6552,1.225,18.57,0.38162,0.10885,28236,2.0892,-138.98,-1.2149e+08,-1.2149e+08,0,49761,-66.554,6859.3,3.1027,12.417,46.228,2.2591,0.64889,4.4835,5.1342,1.7894e-05,6.1255e-05,47505,0,2.2591,0,0.64889,4.4835,1,0.27602,0,-0.153
-0.26208,7,1.2867e+05,1,6552,1.225,13.61,0.38162,0.10885,-16746,2.2709,-126.85,-1.4007e+08,-1.4007e+08,0,49232,-64.083,7720.6,3.226,13.42,49.725,1.715,-0.10305,3.6841,4.3371,1.7894e-05,7.2609e-05,46701,0,1.715,0,-0.10305,3.6841,1,0.27865,0,-0.14816
-0.23053,7,1.3379e+05,1,6552,1.225,11.078,0.38162,0.10885,-75003,2.5821,-111.58,-1.6812e+08,-1.6812e+08,0,55334,-57.264,9397.6,3.406,14.864,48.225,1.4037,-0.95303,3.4101,4.063,1.7894e-05,6.2406e-05,52394,0,1.4037,0,-0.95303,3.4101,1,0.28119,0,-0.14327
-0.18857,7,1.4087e+05,1,6552,1.225,9.2492,0.38162,0.10885,-1.3485e+05,2.6519,-91.27,-1.0672e+08,-1.0672e+08,0,53818,-46.653,9946.2,3.4443,15.182,49.649,0.9506,-2.1398,2.4936,3.8125,1.7894e-05,7.0519e-05,51989,0,0.9506,0,-2.1398,2.4936,1,0.28365,0,-0.13835
-0.14506,7,1.4865e+05,1,6552,1.225,11.15,0.38162,0.10885,-1.7619e+05,2.3935,-70.209,-4.1227e+07,-4.1227e+07,0,49299,-31.854,9213.7,3.3267,14.275,49.789,0.75141,-3.2688,1.9333,4.2128,1.7894e-05,7.9309e-05,48589,0,0.75141,0,-3.2688,1.9333,1,0.28602,0,-0.13337
-0.10455,7,1.5498e+05,1,6552,1.225,14.975,0.38162,0.10885,-2.3009e+05,2.1467,-50.604,-1.1346e+07,-1.1346e+07,0,50154,-16.02,8747.8,3.2162,13.419,45.182,0.97036,-4.0814,2.3411,4.902,1.7894e-05,6.5648e-05,49938,0,0.97036,0,-4.0814,2.3411,1,0.28831,0,-0.12836
-0.073236,7,1.6312e+05,1,6552,1.225,21.342,0.38162,0.10885,-2.5339e+05,1.7781,-35.446,-2.3229e+07,-2.3229e+07,0,46609,-0.3689,7363.1,3.0277,12.019,43.267,1.2293,-4.7442,2.9913,5.8506,1.7894e-05,6.4957e-05,46122,0,1.2293,0,-4.7442,2.9913,1,0.2905,0,-0.12331
-0.056955,7,1.7124e+05,1,6552,1.225,29.747,0.38162,0.10885,-2.7766e+05,1.5179,-27.566,-3.74e+07,-3.74e+07,0,44635,12.862,6143.6,2.8603,10.794,40.731,1.6478,-5.1548,4.1646,6.9184,1.7894e-05,5.8659e-05,43832,0,1.6478,0,-5.1548,4.1646,1,0.29261,0,-0.11822
-0.05705,7,1.8054e+05,1,6552,1.225,39.813,0.38162,0.10885,-2.8558e+05,1.3024,-27.612,-3.0225e+07,-3.0225e+07,0,41059,22.9,4888.1,2.6823,9.5307,39.485,2.0452,-5.4137,5.3765,8.0027,1.7894e-05,5.7362e-05,40381,0,2.0452,0,-5.4137,5.3765,1,0.29463,0,-0.1131
-0.067872,7,1.9029e+05,1,6552,1.225,50.852,0.38162,0.10885,-2.9073e+05,1.1467,-32.85,-1.8469e+07,-1.8469e+07,0,38172,30.731,3871.7,2.5225,8.4315,38.145,2.4142,-5.5135,6.6348,9.0528,1.7894e-05,5.4266e-05,37735,0,2.4142,0,-5.5135,6.6348,1,0.29656,0,-0.10794
