"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_L","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.47131,7,9.7857e+06,1,5688,1.225,0.55072,0.37528,0.023894,-379.09,1.813,-139.72,-228.11,-64676,-64676,0,12640,-139.17,3367.8,3.0182,11.852,99.544,-0.44423,-0.029157,0.24538,0.75739,1.7894e-05,0.00025549,12636,0,-0.44423,0,-0.029157,0.24538,1,0.12845,0,0.2885
-0.48641,7,1.0183e+07,1,5688,1.225,0.41458,0.37528,0.023894,-445.3,1.8519,-144.2,-235.42,-1.3142e+05,-1.3142e+05,0,12758,-143.78,3585.1,3.0643,12.234,101.13,0.13908,-0.034109,-0.0061701,0.73506,1.7894e-05,0.00026569,12749,0,0.13908,0,-0.034109,-0.0061701,1,0.12339,0,0.2907
-0.5017,7,1.0571e+07,1,5688,1.225,0.85617,0.37528,0.023894,-447.07,1.8974,-148.73,-242.82,-1.889e+05,-1.889e+05,0,12937,-147.87,3811.5,3.1083,12.596,102.67,0.80383,-0.035655,-0.26146,0.94505,1.7894e-05,0.00027511,12922,0,0.80383,0,-0.035655,-0.26146,1,0.1183,0,0.2928
-0.51772,7,1.071e+07,1,5688,1.225,1.8735,0.37528,0.023894,-326.93,1.8886,-153.48,-250.58,94603,94603,0,12886,-151.61,3994.9,3.1442,12.942,104.16,1.4554,-0.02495,-0.50206,1.5402,1.7894e-05,0.00028653,12894,0,1.4554,0,-0.02495,-0.50206,1,0.11317,0,0.29482
-0.53453,7,1.071e+07,1,5688,1.225,3.37,0.37528,0.023894,-557.32,1.894,-158.46,-258.71,1.9421e+05,1.9421e+05,0,12926,-155.09,4177.6,3.1741,13.22,105.28,2.0774,-0.044906,-0.69787,2.1922,1.7894e-05,0.00029624,12942,0,2.0774,0,-0.044906,-0.69787,1,0.10801,0,0.29675
-0.55126,7,1.0536e+07,1,5688,1.225,5.4715,0.37528,0.023894,-474.97,1.8864,-163.42,-266.81,2.2691e+05,2.2691e+05,0,12993,-157.95,4360.3,3.2038,13.513,106.29,2.729,-0.036455,-0.88166,2.8682,1.7894e-05,0.00030485,13012,0,2.729,0,-0.036455,-0.88166,1,0.10281,0,0.29859
-0.56865,7,1.0993e+07,1,5688,1.225,7.9693,0.37528,0.023894,-255.88,1.8744,-168.58,-275.23,2.2445e+05,2.2445e+05,0,13001,-160.61,4516.1,3.2296,13.774,107.37,3.351,-0.023038,-1.0336,3.507,1.7894e-05,0.00031348,13019,0,3.351,0,-0.023038,-1.0336,1,0.097588,0,0.30034
-0.58616,7,1.099e+07,1,5688,1.225,10.907,0.37528,0.023894,-250.52,1.8648,-173.77,-283.7,4.2426e+05,4.2426e+05,0,13093,-162.86,4702.2,3.2585,14.066,108.44,3.9671,-0.027346,-1.157,4.1325,1.7894e-05,0.00032205,13127,0,3.9671,0,-0.027346,-1.157,1,0.092331,0,0.302
-0.60343,7,1.0813e+07,1,5688,1.225,14.181,0.37528,0.023894,-277.49,1.8409,-178.89,-292.06,4.2574e+05,4.2574e+05,0,13142,-164.71,4854.4,3.2806,14.307,109.23,4.5657,-0.028242,-1.2526,4.7346,1.7894e-05,0.00032925,13175,0,4.5657,0,-0.028242,-1.2526,1,0.087046,0,0.30357
-0.62028,7,1.0692e+07,1,5688,1.225,17.752,0.37528,0.023894,-643.96,1.8175,-183.88,-300.22,3.7186e+05,3.7186e+05,0,13147,-166.13,4992.5,3.3013,14.535,110.05,5.1458,-0.047172,-1.327,5.3144,1.7894e-05,0.00033657,13176,0,5.1458,0,-0.047172,-1.327,1,0.081735,0,0.30504
-0.6368,7,1.063e+07,1,5688,1.225,21.816,0.37528,0.023894,-400.78,1.8025,-188.78,-308.21,3.8213e+05,3.8213e+05,0,13253,-166.96,5160.7,3.3266,14.803,110.93,5.7409,-0.035268,-1.3794,5.9044,1.7894e-05,0.00034307,13283,0,5.7409,0,-0.035268,-1.3794,1,0.076399,0,0.30642
-0.65246,7,1.0078e+07,1,5688,1.225,25.822,0.37528,0.023894,-347.84,1.7735,-193.42,-315.79,3.519e+05,3.519e+05,0,13248,-167.6,5278.4,3.3457,15.023,111.63,6.2789,-0.034396,-1.4063,6.4346,1.7894e-05,0.00034904,13275,0,6.2789,0,-0.034396,-1.4063,1,0.07104,0,0.30771
-0.66853,7,1.0515e+07,1,5688,1.225,29.872,0.37528,0.023894,-259.45,1.7561,-198.19,-323.57,5.3911e+05,5.3911e+05,0,13308,-168.31,5423.6,3.3666,15.252,112.54,6.7865,-0.028005,-1.3944,6.9284,1.7894e-05,0.00035586,13350,0,6.7865,0,-0.028005,-1.3944,1,0.065659,0,0.3089
-0.68235,7,1.1009e+07,1,5688,1.225,33.809,0.37528,0.023894,-175.96,1.7338,-202.28,-330.26,5.3981e+05,5.3981e+05,0,13290,-168.47,5533.1,3.3833,15.444,113.17,7.2501,-0.027327,-1.3653,7.3777,1.7894e-05,0.00036167,13331,0,7.2501,0,-0.027327,-1.3653,1,0.060257,0,0.31
-0.69599,7,1.0981e+07,1,5688,1.225,37.865,0.37528,0.023894,-207.45,1.7146,-206.33,-336.86,6.3558e+05,6.3558e+05,0,13240,-168.46,5657.2,3.3982,15.615,113.78,7.7021,-0.027032,-1.3162,7.8138,1.7894e-05,0.0003695,13289,0,7.7021,0,-0.027032,-1.3162,1,0.054838,0,0.311
-0.70909,7,1.0981e+07,1,5688,1.225,42.468,0.37528,0.023894,-302.69,1.6856,-210.21,-343.2,6.7286e+05,6.7286e+05,0,13425,-167.74,5750.4,3.4126,15.791,114.22,8.1828,-0.030935,-1.2603,8.2793,1.7894e-05,0.00036977,13476,0,8.1828,0,-0.030935,-1.2603,1,0.049402,0,0.31191
-0.72056,7,1.0514e+07,1,5688,1.225,46.344,0.37528,0.023894,-377.79,1.6663,-213.61,-348.75,7.0182e+05,7.0182e+05,0,13390,-167.27,5838,3.4243,15.932,114.88,8.5733,-0.034473,-1.1693,8.6528,1.7894e-05,0.00037595,13443,0,8.5733,0,-0.034473,-1.1693,1,0.043951,0,0.31273
-0.73202,7,1.077e+07,1,5688,1.225,50.386,0.37528,0.023894,-191.47,1.6459,-217.01,-354.3,7.6818e+05,7.6818e+05,0,13520,-166.62,5961.7,3.4422,16.136,115.37,8.9625,-0.029426,-1.0631,9.0254,1.7894e-05,0.00037836,13578,0,8.9625,0,-0.029426,-1.0631,1,0.038486,0,0.31345
-0.74195,7,1.0505e+07,1,5688,1.225,54.417,0.37528,0.023894,-228.33,1.6141,-219.95,-359.1,6.8448e+05,6.8448e+05,0,13579,-165.53,6040,3.4544,16.294,115.85,9.334,-0.029858,-0.95161,9.3825,1.7894e-05,0.00038111,13630,0,9.334,0,-0.029858,-0.95161,1,0.03301,0,0.31407
-0.75059,7,1.006e+07,1,5688,1.225,57.526,0.37528,0.023894,-358.02,1.5885,-222.51,-363.29,9.2499e+05,9.2499e+05,0,13364,-164.99,6102.8,3.4564,16.341,115.98,9.6164,-0.035991,-0.8096,9.6505,1.7894e-05,0.00038972,13435,0,9.6164,0,-0.035991,-0.8096,1,0.027524,0,0.3146
-0.75799,7,1.0579e+07,1,5688,1.225,61.644,0.37528,0.023894,-241.56,1.5658,-224.71,-366.87,8.5278e+05,8.5278e+05,0,13556,-163.06,6155.4,3.464,16.443,116.29,9.9689,-0.030995,-0.66961,9.9914,1.7894e-05,0.00038831,13620,0,9.9689,0,-0.030995,-0.66961,1,0.022029,0,0.31503
-0.76467,7,1.0964e+07,1,5688,1.225,65.353,0.37528,0.023894,-262.15,1.5362,-226.69,-370.1,8.3551e+05,8.3551e+05,0,13628,-161.33,6233.8,3.4741,16.579,116.59,10.277,-0.031357,-0.51092,10.29,1.7894e-05,0.00039039,13690,0,10.277,0,-0.031357,-0.51092,1,0.016528,0,0.31537
-0.77018,7,1.0799e+07,1,5688,1.225,68.601,0.37528,0.023894,-333.44,1.5051,-228.32,-372.77,9.4969e+05,9.4969e+05,0,13659,-159.72,6291.8,3.4826,16.699,116.97,10.538,-0.034643,-0.34396,10.544,1.7894e-05,0.00039272,13729,0,10.538,0,-0.034643,-0.34396,1,0.011021,0,0.31561
-0.77399,7,1.0595e+07,1,5688,1.225,71.367,0.37528,0.023894,-301.3,1.4762,-229.45,-374.61,8.8231e+05,8.8231e+05,0,13547,-158.08,6340.8,3.4885,16.79,117.16,10.755,-0.031119,-0.16731,10.757,1.7894e-05,0.00039765,13614,0,10.755,0,-0.031119,-0.16731,1,0.0055115,0,0.31575
-0.77733,7,1.0565e+07,1,5688,1.225,73.659,0.37528,0.023894,-365.35,1.4415,-230.44,-376.23,8.4215e+05,8.4215e+05,0,13644,-156.78,6365.8,3.4898,16.838,117.16,10.929,-0.036086,0.013992,10.929,1.7894e-05,0.00039666,13707,0,10.929,0,-0.036086,0.013992,1,1.9337e-17,0,0.3158
-0.77909,7,1.0498e+07,1,5688,1.225,76.036,0.37528,0.023894,-424.98,1.415,-230.96,-377.08,8.5725e+05,8.5725e+05,0,13542,-154.92,6363,3.4796,16.759,116.83,11.103,-0.036016,0.20989,11.105,1.7894e-05,0.00040006,13606,0,11.103,0,-0.036016,0.20989,1,-0.0055115,0,0.31575
-0.77919,7,1.0502e+07,1,5688,1.225,79.646,0.37528,0.023894,-154.07,1.3955,-230.99,-377.13,1.0289e+06,1.0289e+06,0,13600,-151.35,6417.3,3.4843,16.828,116.94,11.36,-0.028264,0.41404,11.367,1.7894e-05,0.00040172,13677,0,11.36,0,-0.028264,0.41404,1,-0.011021,0,0.31561
-0.77875,7,1.0958e+07,1,5688,1.225,82.327,0.37528,0.023894,-226.27,1.3602,-230.86,-376.91,1.0328e+06,1.0328e+06,0,13736,-148.53,6430.7,3.4883,16.905,117.09,11.541,-0.030652,0.61419,11.557,1.7894e-05,0.00039915,13813,0,11.541,0,-0.030652,0.61419,1,-0.016528,0,0.31537
-0.77697,7,1.0497e+07,1,5688,1.225,84.381,0.37528,0.023894,-311.82,1.3324,-230.33,-376.05,9.0903e+05,9.0903e+05,0,13674,-145.95,6473.7,3.4896,16.948,117.11,11.673,-0.032985,0.82743,11.702,1.7894e-05,0.00040296,13741,0,11.673,0,-0.032985,0.82743,1,-0.022029,0,0.31503
-0.77365,7,1.0611e+07,1,5688,1.225,86.987,0.37528,0.023894,-362.47,1.3162,-229.35,-374.45,9.4178e+05,9.4178e+05,0,13645,-142.36,6494.4,3.4858,16.925,116.88,11.836,-0.034758,1.0478,11.883,1.7894e-05,0.00040469,13715,0,11.836,0,-0.034758,1.0478,1,-0.027524,0,0.3146
-0.76985,7,1.0497e+07,1,5688,1.225,89.739,0.37528,0.023894,-306.19,1.2903,-228.22,-372.61,9.6181e+05,9.6181e+05,0,13740,-138.48,6508.8,3.4886,16.98,116.97,12.003,-0.031652,1.2684,12.07,1.7894e-05,0.00040332,13811,0,12.003,0,-0.031652,1.2684,1,-0.03301,0,0.31407
-0.76449,7,1.0954e+07,1,5688,1.225,91.425,0.37528,0.023894,-367.28,1.2786,-226.63,-370.01,1.0693e+06,1.0693e+06,0,13789,-135.21,6538.9,3.4885,16.992,116.74,12.092,-0.032966,1.4909,12.183,1.7894e-05,0.00040284,13867,0,12.092,0,-0.032966,1.4909,1,-0.038486,0,0.31345
-0.75805,7,1.0953e+07,1,5688,1.225,93.195,0.37528,0.023894,-187.17,1.2589,-224.72,-366.9,1.0335e+06,1.0335e+06,0,13695,-131.53,6547.2,3.4854,16.978,116.64,12.181,-0.027445,1.7187,12.302,1.7894e-05,0.00040509,13771,0,12.181,0,-0.027445,1.7187,1,-0.043951,0,0.31273
-0.75098,7,1.1389e+07,1,5688,1.225,95.282,0.37528,0.023894,-206.77,1.2421,-222.63,-363.48,1.0386e+06,1.0386e+06,0,13840,-127.35,6573.7,3.4879,17.023,116.71,12.284,-0.027988,1.9567,12.439,1.7894e-05,0.00040338,13915,0,12.284,0,-0.027988,1.9567,1,-0.049402,0,0.31191
-0.74197,7,1.1606e+07,1,5688,1.225,96.429,0.37528,0.023894,-288.23,1.2257,-219.96,-359.11,1.1438e+06,1.1438e+06,0,13834,-123.53,6585.9,3.4863,17.022,116.54,12.323,-0.029454,2.1789,12.514,1.7894e-05,0.00040351,13917,0,12.323,0,-0.029454,2.1789,1,-0.054838,0,0.311
-0.73221,7,1.0957e+07,1,5688,1.225,97.588,0.37528,0.023894,-344.61,1.2098,-217.06,-354.39,1.1919e+06,1.1919e+06,0,13779,-119.48,6584.6,3.4803,16.976,116.17,12.358,-0.029558,2.4065,12.59,1.7894e-05,0.00040389,13867,0,12.358,0,-0.029558,2.4065,1,-0.060257,0,0.31
-0.72128,7,1.1433e+07,1,5688,1.225,98.685,0.37528,0.023894,-232.98,1.1944,-213.82,-349.1,1.1322e+06,1.1322e+06,0,13722,-115.14,6566.4,3.4724,16.908,115.8,12.384,-0.029265,2.6344,12.661,1.7894e-05,0.00040389,13806,0,12.384,0,-0.029265,2.6344,1,-0.065659,0,0.3089
-0.70925,7,1.0991e+07,1,5688,1.225,100.4,0.37528,0.023894,-275.79,1.178,-210.26,-343.28,1.0537e+06,1.0537e+06,0,13706,-109.86,6577.9,3.4705,16.906,115.65,12.443,-0.030466,2.8775,12.771,1.7894e-05,0.0004045,13784,0,12.443,0,-0.030466,2.8775,1,-0.07104,0,0.30771
-0.69616,7,1.0957e+07,1,5688,1.225,101.76,0.37528,0.023894,-345.17,1.1618,-206.38,-336.94,1.1783e+06,1.1783e+06,0,13771,-104.61,6570.2,3.4676,16.891,115.58,12.477,-0.031221,3.1056,12.858,1.7894e-05,0.00040277,13858,0,12.477,0,-0.031221,3.1056,1,-0.076399,0,0.30642
-0.68237,7,1.0982e+07,1,5688,1.225,103.25,0.37528,0.023894,-132.05,1.1493,-202.29,-330.27,1.1613e+06,1.1613e+06,0,13793,-99.035,6582.5,3.4648,16.876,115.34,12.511,-0.024979,3.3516,12.952,1.7894e-05,0.00040235,13878,0,12.511,0,-0.024979,3.3516,1,-0.081735,0,0.30504
-0.66773,7,1.0961e+07,1,5688,1.225,104.18,0.37528,0.023894,-167.25,1.1403,-197.95,-323.18,1.146e+06,1.146e+06,0,13899,-93.77,6587.5,3.461,16.845,115.01,12.505,-0.023328,3.5884,13.01,1.7894e-05,0.00039963,13982,0,12.505,0,-0.023328,3.5884,1,-0.087046,0,0.30357
-0.65132,7,1.1439e+07,1,5688,1.225,105.54,0.37528,0.023894,-247.55,1.125,-193.08,-315.24,1.0782e+06,1.0782e+06,0,13791,-87.545,6573.1,3.4533,16.782,114.6,12.524,-0.026754,3.827,13.096,1.7894e-05,0.00040061,13870,0,12.524,0,-0.026754,3.827,1,-0.092331,0,0.302
-0.63416,7,1.0641e+07,1,5688,1.225,107.17,0.37528,0.023894,-238.54,1.1142,-188,-306.93,1.2593e+06,1.2593e+06,0,13903,-80.822,6598,3.4544,16.804,114.49,12.551,-0.0253,4.0764,13.197,1.7894e-05,0.00039886,13994,0,12.551,0,-0.0253,4.0764,1,-0.097588,0,0.30034
-0.61584,7,1.0503e+07,1,5688,1.225,108.65,0.37528,0.023894,-168.52,1.1027,-182.57,-298.07,1.028e+06,1.028e+06,0,13930,-73.913,6601,3.4526,16.797,114.24,12.566,-0.020859,4.3211,13.288,1.7894e-05,0.00039794,14004,0,12.566,0,-0.020859,4.3211,1,-0.10281,0,0.29859
-0.59721,7,1.1157e+07,1,5688,1.225,109.24,0.37528,0.023894,-167.64,1.0938,-177.04,-289.05,1.0835e+06,1.0835e+06,0,14001,-67.806,6593,3.4469,16.747,113.79,12.523,-0.023287,4.5512,13.324,1.7894e-05,0.00039495,14079,0,12.523,0,-0.023287,4.5512,1,-0.10801,0,0.29675
-0.57709,7,1.0993e+07,1,5688,1.225,110.42,0.37528,0.023894,-271.53,1.0851,-171.08,-279.31,1.1268e+06,1.1268e+06,0,13959,-60.659,6621.9,3.4485,16.772,113.68,12.511,-0.025025,4.7905,13.397,1.7894e-05,0.00039643,14041,0,12.511,0,-0.025025,4.7905,1,-0.11317,0,0.29482
-0.55649,7,1.1273e+07,1,5688,1.225,110.79,0.37528,0.023894,-273.47,1.079,-164.97,-269.34,1.2735e+06,1.2735e+06,0,13984,-54.178,6627.1,3.4452,16.745,113.4,12.445,-0.024648,5.0193,13.419,1.7894e-05,0.00039558,14076,0,12.445,0,-0.024648,5.0193,1,-0.1183,0,0.2928
-0.53529,7,1.1197e+07,1,5688,1.225,111.65,0.37528,0.023894,-400.05,1.0699,-158.69,-259.08,1.226e+06,1.226e+06,0,13987,-47.038,6630.6,3.4416,16.717,113.1,12.404,-0.028512,5.2547,13.472,1.7894e-05,0.00039502,14075,0,12.404,0,-0.028512,5.2547,1,-0.12339,0,0.2907
-0.51309,7,1.1147e+07,1,5688,1.225,112.21,0.37528,0.023894,-17.471,1.0614,-152.11,-248.34,1.2023e+06,1.2023e+06,0,14019,-39.898,6636.7,3.4404,16.712,112.9,12.343,-0.016783,5.4823,13.506,1.7894e-05,0.00039387,14106,0,12.343,0,-0.016783,5.4823,1,-0.12845,0,0.2885
-0.49025,7,1.1088e+07,1,5688,1.225,113.3,0.37528,0.023894,-96.295,1.0537,-145.33,-237.28,1.1916e+06,1.1916e+06,0,13994,-32.036,6651.7,3.4377,16.693,112.65,12.305,-0.019292,5.7249,13.572,1.7894e-05,0.00039435,14080,0,12.305,0,-0.019292,5.7249,1,-0.13346,0,0.28621
-0.46605,7,1.0984e+07,1,5688,1.225,114.3,0.37528,0.023894,-212.39,1.0481,-138.16,-225.57,1.1533e+06,1.1533e+06,0,13997,-23.862,6649.3,3.4341,16.661,112.3,12.256,-0.02096,5.9677,13.632,1.7894e-05,0.00039351,14080,0,12.256,0,-0.02096,5.9677,1,-0.13844,0,0.28384
-0.44125,7,1.0988e+07,1,5688,1.225,114.91,0.37528,0.023894,-61.355,1.0454,-130.81,-213.56,1.1924e+06,1.1924e+06,0,14034,-15.893,6668.4,3.4338,16.661,111.89,12.186,-0.019511,6.193,13.669,1.7894e-05,0.00039201,14120,0,12.186,0,-0.019511,6.193,1,-0.14337,0,0.28138
-0.41647,7,1.1019e+07,1,5688,1.225,115.47,0.37528,0.023894,-215.82,1.0453,-123.46,-201.57,1.3087e+06,1.3087e+06,0,13987,-7.9949,6674.4,3.4266,16.587,111.53,12.101,-0.023669,6.4273,13.702,1.7894e-05,0.00039251,14082,0,12.101,0,-0.023669,6.4273,1,-0.14826,0,0.27883
-0.3898,7,1.1126e+07,1,5688,1.225,117.46,0.37528,0.023894,-141.33,1.0447,-115.56,-188.66,1.3069e+06,1.3069e+06,0,14102,1.9019,6696.3,3.43,16.623,111.45,12.096,-0.021809,6.6843,13.82,1.7894e-05,0.00039035,14195,0,12.096,0,-0.021809,6.6843,1,-0.1531,0,0.2762
-0.3638,7,1.133e+07,1,5688,1.225,118.81,0.37528,0.023894,-95.228,1.0496,-107.85,-176.08,1.1446e+06,1.1446e+06,0,14150,10.961,6723.1,3.4315,16.634,111.21,12.046,-0.020038,6.9348,13.9,1.7894e-05,0.00038935,14232,0,12.046,0,-0.020038,6.9348,1,-0.1579,0,0.27349
-0.33631,7,1.1018e+07,1,5688,1.225,119.72,0.37528,0.023894,-393.78,1.06,-99.699,-162.77,1.1517e+06,1.1517e+06,0,14166,20.017,6747.9,3.4324,16.633,111.04,11.969,-0.027747,7.1721,13.953,1.7894e-05,0.00038884,14247,0,11.969,0,-0.027747,7.1721,1,-0.16265,0,0.27069
-0.30853,7,1.1067e+07,1,5688,1.225,120.91,0.37528,0.023894,-262.15,1.0823,-91.462,-149.33,1.1432e+06,1.1432e+06,0,14188,29.451,6786.3,3.4331,16.619,110.75,11.898,-0.023718,7.4222,14.024,1.7894e-05,0.00038829,14269,0,11.898,0,-0.023718,7.4222,1,-0.16735,0,0.26781
-0.27946,7,1.1206e+07,1,5688,1.225,122.97,0.37528,0.023894,-229.13,1.1087,-82.845,-135.26,1.1898e+06,1.1898e+06,0,14279,40.126,6849.3,3.444,16.705,110.84,11.87,-0.021122,7.6891,14.143,1.7894e-05,0.00038771,14363,0,11.87,0,-0.021122,7.6891,1,-0.172,0,0.26485
-0.25032,7,1.1237e+07,1,5688,1.225,123.57,0.37528,0.023894,-259.14,1.1439,-74.209,-121.16,1.2992e+06,1.2992e+06,0,14325,49.357,6906,3.4543,16.774,110.89,11.764,-0.024309,7.9118,14.177,1.7894e-05,0.00038725,14417,0,11.764,0,-0.024309,7.9118,1,-0.17659,0,0.26181
-0.22093,7,1.1605e+07,1,5688,1.225,124.5,0.37528,0.023894,35.772,1.1908,-65.494,-106.93,1.284e+06,1.284e+06,0,14437,59.005,6956.1,3.4639,16.827,110.99,11.67,-0.014292,8.1447,14.231,1.7894e-05,0.00038555,14526,0,11.67,0,-0.014292,8.1447,1,-0.18114,0,0.25869
-0.19226,7,1.1319e+07,1,5688,1.225,124.38,0.37528,0.023894,-135.44,1.2601,-56.997,-93.056,1.3361e+06,1.3361e+06,0,14677,67.38,6953.8,3.4566,16.684,110.35,11.518,-0.017629,8.3449,14.223,1.7894e-05,0.00037797,14769,0,11.518,0,-0.017629,8.3449,1,-0.18562,0,0.25549
-0.15902,7,1.1195e+07,1,5688,1.225,125.8,0.37528,0.023894,-49.428,1.3427,-47.142,-76.966,1.5456e+06,1.5456e+06,0,14335,78.659,6846.4,3.4185,16.209,108.88,11.425,-0.018714,8.6098,14.306,1.7894e-05,0.00037348,14443,0,11.425,0,-0.018714,8.6098,1,-0.19005,0,0.25221
-0.11782,7,1.1509e+07,1,5688,1.225,136.44,0.37528,0.023894,-124.16,1.4018,-34.929,-57.027,8.7497e+05,8.7497e+05,0,13124,101.51,6793.1,3.4103,16.073,108.21,11.731,-0.038958,9.1957,14.905,1.7894e-05,0.00039562,13191,0,11.731,0,-0.038958,9.1957,1,-0.19443,0,0.24885
